DEPT,TOC
2079.2222222222217,3.861609596198154
2087.054054054054,4.125574714081607
2094.8858858858857,4.134105534001817
2102.7177177177173,3.977789350440475
2110.5495495495497,3.848717089637665
2118.3813813813813,3.8581195764463154
2126.213213213213,3.962244774981771
2134.0450450450453,4.0759372641110545
2141.876876876877,4.127846253419261
2149.7087087087084,4.123430672180176
2157.54054054054,4.08024463687373
2165.3723723723724,3.9948081324161784
2173.204204204204,3.9565100799405797
2181.0360360360355,4.040431257762245
2188.867867867868,4.150539789248601
2196.6996996996995,4.026014250277972
2204.531531531531,3.628834726902414
2212.3633633633635,3.305603504104116
2220.195195195195,3.2784416395178746
2228.0270270270266,3.5929937708126634
2235.858858858859,4.037427985658872
2243.6906906906906,4.303074888003791
2251.522522522522,4.346059203366541
2259.3543543543537,4.2543451158445835
2267.186186186186,4.157599173835628
2275.0180180180178,4.1004621191966475
2282.8498498498493,4.130153592370012
2290.6816816816818,
2298.5135135135133,
2306.345345345345,
2314.1771771771773,
2322.009009009009,
2329.8408408408404,
2337.672672672673,
2345.5045045045044,0.0
2353.336336336336,0.0
2361.1681681681684,2.48576127383431
2369.0,4.304967398058991
2376.8318318318316,4.346615880905632
2384.663663663663,4.4654045483539635
2392.4954954954956,4.586502995915968
2400.327327327327,4.669602546203759
2408.1591591591587,4.660764289479371
2415.990990990991,4.615352126382029
2423.8228228228227,4.631853881440573
2431.654654654654,4.665134246649894
2439.4864864864867,4.631780836724926
2447.3183183183182,4.514559893696387
2455.15015015015,4.352808539797072
2462.9819819819822,4.233264138163727
2470.813813813814,4.208703468590942
2478.6456456456453,4.268314445431696
2486.477477477477,4.345684287353119
2494.3093093093094,4.305307574050279
2502.141141141141,4.056710173163643
2509.9729729729725,3.776169601562285
2517.804804804805,3.7185790401297405
2525.6366366366365,3.8653894107738926
2533.468468468468,4.065566218221827
2541.3003003003005,4.255158698176789
2549.132132132132,4.377389194763476
2556.9639639639636,4.337588218839874
2564.795795795796,4.10184130141139
2572.6276276276276,3.8422022049344307
2580.459459459459,3.7223723241678286
2588.2912912912907,3.7297223665832036
2596.123123123123,3.7548592401764904
2603.9549549549547,3.701895983325341
2611.7867867867863,3.700219450293173
2619.6186186186187,3.88209399764844
2627.4504504504503,4.1537164111055
2635.282282282282,4.366410319247556
2643.1141141141143,4.4902670485753164
2650.945945945946,4.540937694035927
2658.7777777777774,4.519386044265712
2666.60960960961,4.461331327227253
2674.4414414414414,4.338781016944736
2682.273273273273,4.126974149073478
2690.1051051051054,3.8974301410967587
2697.936936936937,3.8324483163326306
2705.7687687687685,3.982652131314427
2713.6006006006,4.214437477428646
2721.4324324324325,4.388172956681841
